tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol
2802295,2,2802295,Nitratidesulfovibrio,,bacteria,FALSE,1.29598,560,1,,,96.899,387,10^-235.577,,,,,,,,,[881],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,102.329,44217,50,,,91.7537,689.52,10^-130.852,,,,,,,,,[1382],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,3.71205,1604,2,,,94.335,574.5,10^-275.001,,,,,,,,,[1633],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2740557,2,2740557,Pauljensenia,,bacteria,FALSE,2.11985,916,1,,,85.9545,655,10^-90.7531,,,,,,,,,[178339],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,228.687,98817,156,,,91.6359,372.449,10^-152.078,,,,,,,,,"[52773, 1660]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2094023,2,2094023,Glaesserella,,bacteria,FALSE,6.3688,2752,3,,,85.3503,652,10^-255.393,,,,,,,,,"[2030797, 738]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,39.4509,17047,30,,,90.8894,418.267,10^-204.809,,,,,,,,,"[2899133, 2572088, 2093824]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,2.19622,949,1,,,81.383,188,10^-67.7754,,,,,,,,,[1793],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1620790,2,1620790,Halotia,,bacteria,FALSE,1.0553,456,1,,,80,290,10^-106.014,,,,,,,,,[1620816],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,71.1816,30758,29,,,86.1021,714.138,10^-167.287,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
572808,2,572808,Agriphila,,eukaryota,FALSE,1.17101,506,1,,,86.087,345,10^-157.402,,,,,,,,,[572809],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
558436,2,558436,Xylanibacter,,bacteria,FALSE,160.491,69349,78,,,80.4006,461.679,10^-179.031,,,,,,,,,[839],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,3.45517,1493,2,,,93.0615,392.5,10^-219.47,,,,,,,,,[33033],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
416916,2,416916,Aggregatibacter,,bacteria,FALSE,645.401,278882,320,,,95.8998,620.684,10^-215.776,,,,,,,,,"[2866570, 2820817, 712150, 739, 732]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
375288,2,375288,Parabacteroides,,bacteria,FALSE,4.32533,1869,4,,,97.6195,294.25,10^-179.95,,,,,,,,,[1217282],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
308865,2,308865,Elizabethkingia,,bacteria,FALSE,1.65006,713,1,,,84.5,200,10^-81.4722,,,,,,,,,[1117645],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,18.0604,7804,13,,,96.1584,435.462,10^-157.003,,,,,,,,,[1056807],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,1.68709,729,1,,,89.0155,528,10^-41.5186,,,,,,,,,[712710],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
173369,2,173369,Cephaleuros,,eukaryota,FALSE,0.451278,195,1,,,100,46,10^-18.9814,,,,,,,,,[1985640],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
150022,2,150022,Finegoldia,,bacteria,FALSE,0.939584,406,1,,,85.95,242,10^-106.092,,,,,,,,,[1260],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
143716,2,143716,Protonemura,,eukaryota,FALSE,2.27953,985,1,,,91.775,231,10^-119.15,,,,,,,,,[2884235],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
118747,2,118747,Bulleidia,,bacteria,FALSE,23.8043,10286,19,,,88.9416,367.789,10^-160.279,,,,,,,,,[2806552],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,309.796,133865,121,1,31492,85.9897,568.314,10^-179.076,72.8802,31492,13,1,31492,86.1,410,10^-227.311,"[137732, 46124]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
86331,2,86331,Mogibacterium,,bacteria,FALSE,7.5051,3243,5,,,94.741,473.2,10^-242.116,,,,,,,,,[114527],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
75984,2,75984,Mannheimia,,bacteria,FALSE,30.2981,13092,17,,,83.9775,545.588,10^-238.661,,,,,,,,,"[85404, 75985]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
59732,2,59732,Chryseobacterium,,bacteria,FALSE,65.4191,28268,30,,,82.9878,218.7,10^-85.7565,,,,,,,,,"[2778077, 2487065, 1141221]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
57138,2,57138,Calonectria,,eukaryota,FALSE,7117.96,3075714,4012,2,77714,98.9523,71.1231,10^-29.1477,,,,,,,,,[182845],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
52959,2,52959,Polaribacter,,bacteria,FALSE,4.37392,1890,2,,,83.488,148,10^-54.8426,,,,,,,,,[2745563],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
48736,2,48736,Ralstonia,,bacteria,FALSE,25.2091,10893,20,,,95.9894,388.6,10^-226.456,,,,,,,,,[190721],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
47670,2,47670,Lautropia,,bacteria,FALSE,6.71825,2903,5,,,88.9086,408.2,10^-191.662,,,,,,,,,[47671],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
46580,2,46580,Spirometra,,eukaryota,FALSE,2.73544,1182,3,,,87.303,172,10^-74.2251,,,,,,,,,[99802],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
46123,2,46123,Abiotrophia,,bacteria,FALSE,3.74676,1619,1,,,88.812,1439,10^-307.653,,,,,,,,,[46125],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
44259,2,44259,Filifactor,,bacteria,FALSE,8.57891,3707,3,,,94.76,1008.33,10^-235.761,,,,,,,,,[143361],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
44249,2,44249,Paenibacillus,,bacteria,FALSE,40.7978,17629,26,,,97.1255,533.538,10^-86.9109,,,,,,,,,[2023772],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
40323,2,40323,Stenotrophomonas,,bacteria,FALSE,9.41898,4070,8,,,97.6773,349.75,10^-215.379,,,,,,,,,"[3051118, 2599307, 2282124, 2045451, 40324]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
34098,2,34098,Blattabacterium,,bacteria,FALSE,1.4464,625,1,,,83.803,142,10^-52.8012,,,,,,,,,[1653831],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
34084,2,34084,Riemerella,,bacteria,FALSE,96.8327,41842,32,,,80.9803,515.625,10^-205.604,,,,,,,,,[34085],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
32257,2,32257,Kingella,,bacteria,FALSE,102.567,44320,37,,,82.6864,837.189,10^-298.751,,,,,,,,,"[1522312, 502]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
32207,2,32207,Rothia,,bacteria,FALSE,288.839,124809,150,,,96.9033,596.193,10^-246.284,,,,,,,,,"[172042, 43675, 2047]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
32067,2,32067,Leptotrichia,,bacteria,FALSE,537.34,232188,199,1,25284,92.5167,810.95,10^-202.063,58.5134,25284,12,1,25284,95.2,189,10^-119.171,"[712368, 712362, 712361, 712357, 157691, 157687, 109328]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
32008,2,32008,Burkholderia,,bacteria,FALSE,3.62411,1566,3,,,97.604,367.333,10^-168.837,,,,,,,,,"[2962884, 488447]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
29465,2,29465,Veillonella,,bacteria,FALSE,2881.94,1245305,1297,1,57970,90.3593,738.994,10^-220.407,134.157,57970,26,1,57970,97.8,368,10^-255.697,"[2682456, 2682455, 1110546, 741883, 741869, 423477, 39778, 39777, 29466]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
7459,2,7459,Apis,,eukaryota,FALSE,1.45103,627,1,,,83.534,249,10^-101.276,,,,,,,,,[7462],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
5820,2,5820,Plasmodium,,eukaryota,FALSE,1.51583,655,1,,,88.406,69,10^-23.6086,,,,,,,,,[5821],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
5761,2,5761,Naegleria,,eukaryota,FALSE,156.598,67667,126,,,92.2863,354.135,10^-155.899,,,,,,,,,[5763],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
4575,2,4575,Zea,,eukaryota,FALSE,6.29012,2718,5,,,97.8204,394.6,10^-45.7049,,,,,,,,,[4577],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
3624,2,3624,Actinidia,,eukaryota,FALSE,1.95322,844,2,,,95.9285,245.5,10^-141.424,,,,,,,,,[3625],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1763,2,1763,Mycobacterium,,bacteria,FALSE,900.086,388933,450,,,98.8169,64.4733,10^-24.144,,,,,,,,,[43348],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1716,2,1716,Corynebacterium,,bacteria,FALSE,61.9524,26770,40,,,93.3781,509.525,10^-279.06,,,,,,,,,[43768],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1654,2,1654,Actinomyces,,bacteria,FALSE,29.8376,12893,20,,,94.199,462.55,10^-205.284,,,,,,,,,"[1852377, 249061, 55565]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1637,2,1637,Listeria,,bacteria,FALSE,2.55956,1106,1,,,81.915,94,10^-28.2777,,,,,,,,,[1643],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1378,2,1378,Gemella,,bacteria,FALSE,659.076,284791,337,,,92.0383,631.175,10^-232.194,,,,,,,,,"[84135, 29391, 1379]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1350,2,1350,Enterococcus,,bacteria,FALSE,9.38195,4054,5,,,96.7424,539.2,10^-216.878,,,,,,,,,"[1805431, 44008, 1354, 1351]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1301,2,1301,Streptococcus,,bacteria,FALSE,26979.9,11658174,12659,4,454729,94.1179,743.793,10^-244.385,1052.35,454729,448,4,454729,93.8562,247.071,10^-144.625,"[3038077, 2972784, 2819619, 2763068, 2759692, 2710759, 2610896, 2598453, 2582636, 2576376, 2382163, 1902136, 1839799, 1759399, 1433513, 1419814, 1234680, 1156431, 712633, 712624, 712623, 684066, 257758, 113107, 78535, 76860, 68892, 45634, 33040, 28037, 1343, 1338, 1335, 1328, 1319, 1318, 1314, 1313, 1311, 1309, 1308, 1307, 1305, 1304, 1303, 1302]",11,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1279,2,1279,Staphylococcus,,bacteria,FALSE,34.3503,14843,16,,,98.383,738.125,10^-296.123,,,,,,,,,[1280],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1257,2,1257,Peptostreptococcus,,bacteria,FALSE,5.57965,2411,2,,,88.011,1036,10^-307.653,,,,,,,,,"[3003601, 1261]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
1016,2,1016,Capnocytophaga,,bacteria,FALSE,496.01,214329,222,,,95.2875,802.667,10^-198.424,,,,,,,,,"[2708117, 2545799, 1316596, 327575, 45243, 28188, 1019, 1018, 1017]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
970,2,970,Selenomonas,,bacteria,FALSE,2.97381,1285,2,,,90.7105,481.5,10^-195.994,,,,,,,,,"[1884263, 69823]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
848,2,848,Fusobacterium,,bacteria,FALSE,661.235,285724,271,,,94.2265,804.948,10^-181.634,,,,,,,,,"[2663009, 1583098, 155615, 76859, 76857, 860, 851]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
838,2,838,Prevotella,,bacteria,FALSE,8270.25,3573626,3672,3,441288,94.6607,801.855,10^-235.33,1021.25,441288,256,3,441288,99.309,317.809,10^-218.264,"[2913614, 1177574, 712471, 652716, 589437, 470565, 282402, 59823, 28137, 28133, 28132, 28131, 28129]",2,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
836,2,836,Porphyromonas,,bacteria,FALSE,59.8256,25851,34,,,92.2011,541.941,10^-216.334,,,,,,,,,"[712435, 393921, 28124, 837]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
816,2,816,Bacteroides,,bacteria,FALSE,53.2485,23009,31,,,95.3661,552.419,10^-200.623,,,,,,,,,"[674529, 371601, 291645, 28119, 28116, 820, 818, 817]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
745,2,745,Pasteurella,,bacteria,FALSE,355.549,153635,107,,,98.15,1271.52,10^-293.607,,,,,,,,,[747],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
724,2,724,Haemophilus,,bacteria,FALSE,2394.47,1034666,1035,1,146884,95.0135,867.948,10^-228.763,339.926,146884,93,1,146884,99.7,366,10^-245.073,"[2582921, 712310, 735, 729, 727, 726]",2,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
713,2,713,Actinobacillus,,bacteria,FALSE,131.391,56775,48,,,82.704,438.917,10^-184.477,,,,,,,,,"[230709, 189834, 720]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
642,2,642,Aeromonas,,bacteria,FALSE,7.58841,3279,5,,,96.835,495,10^-241.852,,,,,,,,,"[650, 644]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
561,2,561,Escherichia,,bacteria,FALSE,168.158,72662,73,,,98.7676,454.89,10^-290.97,,,,,,,,,[562],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
482,2,482,Neisseria,,bacteria,FALSE,5728.77,2475437,2805,,,95.5264,681.008,10^-230.927,,,,,,,,,"[2972775, 2937985, 1871109, 655307, 641148, 33053, 28449, 496, 495, 490, 489, 488, 487, 484, 483]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
475,2,475,Moraxella,,bacteria,FALSE,33.4663,14461,19,,,94.2831,504.211,10^-253.748,,,,,,,,,"[2904119, 34062]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
469,2,469,Acinetobacter,,bacteria,FALSE,417.548,180425,201,,,95.3134,534.677,10^-232.762,,,,,,,,,"[2743575, 465797, 108980, 70346, 40215, 40214, 29430, 28090, 470]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
374,2,374,Bradyrhizobium,,bacteria,FALSE,57.6363,24905,31,,,97.3473,654.968,10^-295.159,,,,,,,,,"[2715960, 2170627]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
286,2,286,Pseudomonas,,bacteria,FALSE,110.547,47768,81,,,98.0959,421.914,10^-239.289,,,,,,,,,"[3003351, 2995174, 2895471, 2886361, 2745518, 2730849, 2725477, 2083055, 1761895, 1173288, 930166, 658644, 658643, 658632, 587753, 380021, 200451, 200450, 76761, 76758, 75588, 47883, 47879, 43263, 306, 303, 294, 287]",3,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
237,2,237,Flavobacterium,,bacteria,FALSE,3.25846,1408,1,,,81.373,102,10^-30.9869,,,,,,,,,[2654325],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
194,2,194,Campylobacter,,bacteria,FALSE,91.8131,39673,52,,,94.2168,568.173,10^-167.271,,,,,,,,,"[827, 204, 199]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
157,2,157,Treponema,,bacteria,FALSE,209.541,90544,108,,,97.6412,675.935,10^-300.509,,,,,,,,,"[2563670, 69710, 58231]",1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
71,2,71,Simonsiella,,bacteria,FALSE,152.951,66091,71,,,95.9215,658.944,10^-208.655,,,,,,,,,[72],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,1850.11,799446,851,,,93.5414,737.43,10^-233.289,35.2598,15236,5,1,15236,33.4,470,10^-58.2321,"[2960088, 2911162, 2832643, 2827837, 2827834, 2827828, 2827811, 2826456, 2825499, 2558661, 2558648, 2558638, 2558637, 2558624, 2026795, 1916183, 1869227, 77133, 38018]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-200010841,2,-200010841,non-genus-specific reads in family Microviridae,,viruses,FALSE,8.51411,3679,4,,,95.7047,682.5,10^-174.737,,,,,,,,,[2202644],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-200010860,2,-200010860,non-genus-specific reads in family Inoviridae,,viruses,FALSE,46.2919,20003,28,,,94.0595,505.143,10^-157.387,,,,,,,,,[2219103],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,19.3239,8350,9,,,94.8463,724.111,10^-196.037,,,,,,,,,[712982],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,21.3188,9212,9,,,92.0251,564.444,10^-161.364,,,,,,,,,[143393],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
-202171990,2,-202171990,non-genus-specific reads in family Candidatus Nanogingivalaceae,,bacteria,FALSE,1.26821,548,1,,,91.753,194,10^-97.9539,,,,,,,,,[2725942],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA
3044798,2,3044798,Purivirus,,viruses,FALSE,3.28869,1198,1,,,83.8309,402,10^-71.5887,,,,,,,,,[3060664],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2974257,2,2974257,Hoylesella,,bacteria,FALSE,6.77778,2469,3,,,94.7744,669.667,10^-139.335,,,,,,,,,[76123],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2974251,2,2974251,Segatella,,bacteria,FALSE,5.40795,1970,3,,,88.6185,443.667,10^-103.844,,,,,,,,,"[77095, 28135]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2944815,2,2944815,Wielerella,,bacteria,FALSE,1.03218,376,1,,,96.535,202,10^-115.777,,,,,,,,,[2917790],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2801844,2,2801844,Arachnia,,bacteria,FALSE,3.68125,1341,2,,,92.1109,521.5,10^-102.048,,,,,,,,,[1750],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2800373,2,2800373,Priestia,,bacteria,FALSE,2.70398,985,2,,,98.7595,329.5,10^-206.489,,,,,,,,,[412384],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,6.11895,2229,3,,,93.6338,571.667,10^-78.8791,,,,,,,,,[1382],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,3.13771,1143,1,,,97.9638,835,10^-204.462,,,,,,,,,[1633],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2740557,2,2740557,Pauljensenia,,bacteria,FALSE,24.8656,9058,11,,,84.759,518.091,10^-233.454,,,,,,,,,[178339],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2569097,2,2569097,Anaerobutyricum,,bacteria,FALSE,1.87494,683,1,,,80,175,10^-58.8861,,,,,,,,,[39488],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,785.701,286214,395,,,92.6771,433.263,10^-173.76,,,,,,,,,"[52773, 1660]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2094023,2,2094023,Glaesserella,,bacteria,FALSE,8.86136,3228,3,,,87.4853,578,10^-283.665,,,,,,,,,[738],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,23.1224,8423,13,,,93.7521,480.846,10^-229.884,,,,,,,,,"[2899133, 2572088]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
2025617,2,2025617,Ketobacter,,bacteria,FALSE,3.71145,1352,2,,,80.4255,460,10^-178.558,,,,,,,,,[1917421],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1979940,2,1979940,Medioppia,,eukaryota,FALSE,2.2373,815,2,,,94.8075,161,10^-84.3272,,,,,,,,,[1979941],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1920774,2,1920774,Drulisvirus,,viruses,TRUE,0.590208,215,1,,,100,61,10^-29.1516,,,,,,,,,[3044024],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,4.63107,1687,4,,,97.2962,57.5,10^-24.3758,,,,,,,,,[59813],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,49.9563,18198,23,,,90.7743,544.087,10^-192.907,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1101085,2,1101085,Athrips,,eukaryota,FALSE,0.669817,244,1,,,90.278,72,10^-27.0211,,,,,,,,,[1101086],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1101077,2,1101077,Teleiodes,,eukaryota,FALSE,2.21259,806,2,,,87.951,219.5,10^-102.389,,,,,,,,,[1101163],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
1069494,2,1069494,Trueperella,,bacteria,FALSE,46.7198,17019,35,,,84.7762,122.2,10^-45.2408,,,,,,,,,[1661],1,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
909656,2,909656,Phocaeicola,,bacteria,FALSE,2.90712,1059,1,,,93.096,898,10^-307.653,,,,,,,,,[821],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
572511,2,572511,Blautia,,bacteria,FALSE,3.9942,1455,1,,,81.017,295,10^-112.182,,,,,,,,,[33035],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,25.2609,9202,14,,,96.8458,485.571,10^-150.931,,,,,,,,,[33033],1,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
416916,2,416916,Aggregatibacter,,bacteria,FALSE,131.1,47757,65,,,94.1171,528.354,10^-181.351,,,,,,,,,"[2866570, 2820817, 712150, 739, 732]",1,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
354349,2,354349,Pseudochrobactrum,,bacteria,FALSE,7.92251,2886,1,,,93.036,2829,10^-307.653,,,,,,,,,[2879116],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
254717,2,254717,Chrysodeixis,,eukaryota,FALSE,1.62239,591,1,,,81.786,280,10^-108.773,,,,,,,,,[689277],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
251260,2,251260,Machilus,,eukaryota,FALSE,4.32087,1574,1,,,98.476,1378,10^-307.653,,,,,,,,,[1720319],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,128.852,46938,59,,,95.5072,616.373,10^-206.561,,,,,,,,,[1056807],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,81.8742,29825,31,,,92.8669,694.161,10^-243.517,,,,,,,,,[712710],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
173369,2,173369,Cephaleuros,,eukaryota,FALSE,0.507853,185,1,,,100,50,10^-21.69,,,,,,,,,[1985640],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
165779,2,165779,Anaerococcus,,bacteria,FALSE,40.0051,14573,16,,,93.7886,131.562,10^-61.2849,,,,,,,,,[1287640],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
155493,2,155493,Gallibacterium,,bacteria,FALSE,23.0922,8412,9,,,82.802,696.333,10^-298.514,,,,,,,,,[505341],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
118747,2,118747,Bulleidia,,bacteria,FALSE,44.5813,16240,28,,,82.8013,386.857,10^-159.956,,,,,,,,,[2806552],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,351.753,128136,128,,,87.8805,691.18,10^-205.535,,,,,,,,,"[137732, 46124]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
103830,2,103830,Mythimna,,eukaryota,FALSE,1.00198,365,1,,,87.5,192,10^-85.607,,,,,,,,,[987427],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
86331,2,86331,Mogibacterium,,bacteria,FALSE,1.84749,673,2,,,93.765,171,10^-94.6299,,,,,,,,,[114527],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA
