tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol,mean_nt_bpm,sd_nt_bpm,z_score,sample_type
1839,2,1839,Nocardioides,,bacteria,FALSE,69.6797,4874,6,NA,NA,92.0762,639,10^-293.055,NA,NA,NA,NA,NA,NA,NA,,"[2894081, 2017486, 196162]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-28.30684976,oral swab
1813,2,1813,Amycolatopsis,,bacteria,FALSE,32.5667,2278,2,NA,NA,91.1082,966,10^-96.2984,NA,NA,NA,NA,NA,NA,NA,,"[2995223, 715473]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-9.297893246,oral swab
1716,2,1716,Corynebacterium,,bacteria,FALSE,145.307,10164,14,NA,NA,92.4829,574.071,10^-251.279,NA,NA,NA,NA,NA,NA,NA,,"[3017361, 43770, 43768, 43765, 42817, 38304, 38286]",1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-17.02490904,oral swab
1696,2,1696,Brevibacterium,,bacteria,FALSE,35.8692,2509,4,NA,NA,91.4765,464,10^-242.297,NA,NA,NA,NA,NA,NA,NA,,"[33889, 1703]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-11.01149777,oral swab
1678,2,1678,Bifidobacterium,,bacteria,FALSE,134.928,9438,12,NA,NA,92.8151,619,10^-265.533,NA,NA,NA,NA,NA,NA,NA,,"[216816, 1686, 1685, 1681]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,135.928,oral swab
1649,2,1649,Kurthia,,bacteria,FALSE,13.5671,949,1,NA,NA,96.503,429,10^-260.235,NA,NA,NA,NA,NA,NA,NA,,[3049086],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,14.5671,oral swab
1637,2,1637,Listeria,,bacteria,FALSE,13.4956,944,1,NA,NA,91.918,730,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1639],1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,14.4956,oral swab
1578,2,1578,Lactobacillus,,bacteria,FALSE,4678.9,327283,397,NA,NA,95.6609,634.713,10^-246.521,NA,NA,NA,NA,NA,NA,NA,,"[2690380, 2107999, 151781, 147802, 109790, 33959, 1596]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-75.56889846,oral swab
1485,2,1485,Clostridium,,bacteria,FALSE,67.6353,4731,5,NA,NA,91.8209,799.4,10^-175.602,NA,NA,NA,NA,NA,NA,NA,,"[1155388, 1513]",1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,5.552624452,oral swab
1378,2,1378,Gemella,,bacteria,FALSE,427.142,29878,39,NA,NA,91.7681,566.59,10^-224.54,NA,NA,NA,NA,NA,NA,NA,,"[2040624, 84135, 29391, 1379]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-7.948057232,oral swab
1375,2,1375,Aerococcus,,bacteria,FALSE,20.1148,1407,2,NA,NA,92.8405,550,10^-294.188,NA,NA,NA,NA,NA,NA,NA,,[51665],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-6.00673745,oral swab
1357,2,1357,Lactococcus,lactic streptococci,bacteria,FALSE,83.9902,5875,9,NA,NA,95.4334,443.889,10^-243.204,NA,NA,NA,NA,NA,NA,NA,,"[1363, 1358]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,10.63933084,oral swab
1350,2,1350,Enterococcus,,bacteria,FALSE,469.33,32829,36,NA,NA,94.585,651.556,10^-269.098,NA,NA,NA,NA,NA,NA,NA,,"[44008, 1352, 1351]",2,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,27.58009215,oral swab
1301,2,1301,Streptococcus,,bacteria,FALSE,159466,11154439,13255,NA,NA,90.5002,638.354,10^-259.058,NA,NA,NA,NA,NA,NA,NA,,"[3038077, 2972784, 2853160, 2819619, 2763068, 2759692, 2710759, 2664091, 2610896, 2598457, 2598453, 2588991, 2576376, 2382163, 1902136, 1839799, 1759399, 1433513, 1419814, 1244423, 1244422, 1244353, 1244327, 1244325, 1244324, 1244316, 1244307, 1234680, 1156431, 1111760, 712633, 712624, 712623, 684066, 435842, 361101, 315405, 257758, 197614, 150055, 113107, 102684, 83427, 82348, 76860, 68892, 59310, 45634, 33040, 28037, 1345, 1343, 1338, 1335, 1334, 1328, 1326, 1318, 1314, 1313, 1311, 1310, 1309, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",13,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,2120.126142,oral swab
1298,2,1298,Deinococcus,,bacteria,FALSE,461.153,32257,38,NA,NA,93.632,686.526,10^-263.359,NA,NA,NA,NA,NA,NA,NA,,"[2737050, 2651870, 2080419, 310783, 309887]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-110.5700247,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,7954.62,556415,794,NA,NA,96.2492,514.329,10^-247.41,NA,NA,NA,NA,NA,NA,NA,,"[3020908, 2781774, 2282419, 1715860, 985002, 586733, 283734, 246432, 70255, 53344, 46126, 45972, 29388, 29385, 29382, 1292, 1290, 1284, 1283, 1282, 1281, 1280]",6,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,109.9726676,oral swab
1269,2,1269,Micrococcus,,bacteria,FALSE,167.995,11751,15,NA,NA,94.6641,576.467,10^-267.03,NA,NA,NA,NA,NA,NA,NA,,"[2856555, 1811305, 1270]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-10.83107758,oral swab
1243,2,1243,Leuconostoc,,bacteria,FALSE,71.9814,5035,6,NA,NA,84.5323,661,10^-268.477,NA,NA,NA,NA,NA,NA,NA,,[1245],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,72.9814,oral swab
1073,2,1073,Rhodopseudomonas,,bacteria,FALSE,61.6881,4315,5,NA,NA,87.343,386,10^-177.933,NA,NA,NA,NA,NA,NA,NA,,"[2991972, 475937, 1076]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,62.6881,oral swab
1033,2,1033,Afipia,,bacteria,FALSE,307.211,21489,22,NA,NA,94.136,736.364,10^-259.063,NA,NA,NA,NA,NA,NA,NA,,"[1882747, 1871052]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-19.00202171,oral swab
1016,2,1016,Capnocytophaga,,bacteria,FALSE,128.537,8991,9,NA,NA,92.5935,841.556,10^-273.025,NA,NA,NA,NA,NA,NA,NA,,"[2748316, 2545799, 327575, 1019, 1017]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-10.16373478,oral swab
970,2,970,Selenomonas,,bacteria,FALSE,35.7977,2504,3,NA,NA,92.8228,643,10^-153.8,NA,NA,NA,NA,NA,NA,NA,,"[712538, 163583]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,0.966058145,oral swab
963,2,963,Herbaspirillum,,bacteria,FALSE,23.3028,1630,3,NA,NA,93.6487,349.333,10^-168.592,NA,NA,NA,NA,NA,NA,NA,,[863372],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,24.3028,oral swab
911,2,911,Nitrobacter,,bacteria,FALSE,7.69136,538,1,NA,NA,95.068,365,10^-212.272,NA,NA,NA,NA,NA,NA,NA,,[912],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-2.724716397,oral swab
906,2,906,Megasphaera,,bacteria,FALSE,11.1939,783,1,NA,NA,92.175,639,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2144175],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-5.286625664,oral swab
848,2,848,Fusobacterium,,bacteria,FALSE,2705.33,189234,235,NA,NA,94.6925,625.217,10^-267.708,NA,NA,NA,NA,NA,NA,NA,,"[2663009, 1583098, 671211, 285729, 155615, 76859, 76857, 860, 859, 851]",2,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,19.88141158,oral swab
838,2,838,Prevotella,,bacteria,FALSE,1983.68,138756,152,NA,NA,92.6038,730.02,10^-251.26,NA,NA,NA,NA,NA,NA,NA,,"[1177574, 712471, 652716, 470565, 282402, 28137, 28133, 28132, 28131]",2,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-27.98104843,oral swab
836,2,836,Porphyromonas,,bacteria,FALSE,20.0147,1400,2,NA,NA,95.7255,255.5,10^-149.695,NA,NA,NA,NA,NA,NA,NA,,[837],1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,21.0147,oral swab
816,2,816,Bacteroides,,bacteria,FALSE,23.1741,1621,2,NA,NA,94.5575,266.5,10^-154.497,NA,NA,NA,NA,NA,NA,NA,,"[674529, 817]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,24.1741,oral swab
724,2,724,Haemophilus,,bacteria,FALSE,2315.96,161998,187,NA,NA,96.1857,697.283,10^-283.871,NA,NA,NA,NA,NA,NA,NA,,"[735, 729, 727, 726]",2,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,52.73137541,oral swab
642,2,642,Aeromonas,,bacteria,FALSE,68.1929,4770,6,NA,NA,96.715,635.5,10^-288.257,NA,NA,NA,NA,NA,NA,NA,,"[2560028, 1836262, 196024, 648, 644]",2,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-43.45789684,oral swab
626,2,626,Xenorhabdus,,bacteria,FALSE,7.71995,540,1,NA,NA,83.619,409,10^-175.169,NA,NA,NA,NA,NA,NA,NA,,[628],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,8.71995,oral swab
620,2,620,Shigella,,bacteria,FALSE,17.0554,1193,1,NA,NA,98.735,1028,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[623],1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-10.23357461,oral swab
570,2,570,Klebsiella,,bacteria,FALSE,29.8791,2090,3,NA,NA,98.1147,462,10^-227.653,NA,NA,NA,NA,NA,NA,NA,,"[1134687, 573]",1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-48.62569075,oral swab
561,2,561,Escherichia,,bacteria,FALSE,422.882,29580,36,NA,NA,96.7639,636.528,10^-293.821,NA,NA,NA,NA,NA,NA,NA,,[562],1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-60.08633783,oral swab
547,2,547,Enterobacter,,bacteria,FALSE,19.5715,1369,2,NA,NA,96.667,448.5,10^-235.662,NA,NA,NA,NA,NA,NA,NA,,[158836],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-15.86629753,oral swab
538,2,538,Eikenella,,bacteria,FALSE,18.5851,1300,2,NA,NA,92.1379,501,10^-121.963,NA,NA,NA,NA,NA,NA,NA,,[539],1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,19.5851,oral swab
528,2,528,Ochrobactrum,,bacteria,FALSE,8.92083,624,1,NA,NA,83.871,279,10^-116.323,NA,NA,NA,NA,NA,NA,NA,,[2994574],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,9.92083,oral swab
497,2,497,Psychrobacter,,bacteria,FALSE,34.025,2380,3,NA,NA,93.5903,540,10^-260.324,NA,NA,NA,NA,NA,NA,NA,,"[2983299, 2733866, 228654]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,35.025,oral swab
482,2,482,Neisseria,,bacteria,FALSE,85.1482,5956,7,NA,NA,92.6701,601.857,10^-223.819,NA,NA,NA,NA,NA,NA,NA,,"[1871109, 28449, 496, 495, 488]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-13.8790732,oral swab
475,2,475,Moraxella,,bacteria,FALSE,354.975,24830,32,NA,NA,95.5387,595.875,10^-266.604,NA,NA,NA,NA,NA,NA,NA,,"[34062, 480]",1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-73.97359406,oral swab
469,2,469,Acinetobacter,,bacteria,FALSE,636.667,44534,61,NA,NA,95.2725,548.541,10^-244.872,NA,NA,NA,NA,NA,NA,NA,,"[3020716, 2929515, 2925837, 2908637, 2079596, 1636603, 1530123, 1407071, 756892, 635202, 585207, 202956, 70346, 48296, 40215, 40214, 28090]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-73.89329969,oral swab
407,2,407,Methylobacterium,,bacteria,FALSE,13.1811,922,1,NA,NA,83.703,767,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[570505],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,14.1811,oral swab
379,2,379,Rhizobium,,bacteria,FALSE,80.6163,5639,7,NA,NA,92.0761,630.571,10^-253.004,NA,NA,NA,NA,NA,NA,NA,,"[2775403, 1138194, 443127]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-46.19780485,oral swab
374,2,374,Bradyrhizobium,,bacteria,FALSE,3552.13,248467,278,NA,NA,93.0633,655.011,10^-254.48,NA,NA,NA,NA,NA,NA,NA,,"[3056648, 3049772, 3039153, 2992140, 2898149, 2866198, 2866195, 2840469, 2782678, 2782665, 2748629, 2715960, 2590772, 2578114, 2170627, 2057741, 1549949, 1521768, 1437360, 1419277, 1404411, 1390132, 1355477, 1325120, 1325100, 1274631, 858423, 858422, 722472, 439387, 349510, 288000, 255045, 244734, 190148, 83637, 83627, 55395, 44255, 29448, 375]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-57.0841349,oral swab
286,2,286,Pseudomonas,,bacteria,FALSE,2846.12,199082,236,NA,NA,95.5879,652.534,10^-271.008,NA,NA,NA,NA,NA,NA,NA,,"[2939495, 2812000, 2666183, 2479393, 2056231, 1978467, 1940636, 1785145, 1579516, 1573718, 1294143, 1163398, 1149133, 930166, 587753, 437900, 198620, 198618, 157782, 76761, 76760, 50340, 47877, 303, 294, 287]",3,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,3.832721184,oral swab
283,2,283,Comamonas,,bacteria,FALSE,26.7911,1874,3,NA,NA,96.6067,461.333,10^-263.711,NA,NA,NA,NA,NA,NA,NA,,"[225991, 285]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-12.57212564,oral swab
265,2,265,Paracoccus,,bacteria,FALSE,11.537,807,1,NA,NA,94.745,647,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2760307],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-4.599305511,oral swab
194,2,194,Campylobacter,,bacteria,FALSE,46.2625,3236,4,NA,NA,92.2757,560,10^-253.012,NA,NA,NA,NA,NA,NA,NA,,"[204, 203, 200]",1,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,47.2625,oral swab
75,2,75,Caulobacter,,bacteria,FALSE,8.60631,602,1,NA,NA,96.753,462,10^-282.847,NA,NA,NA,NA,NA,NA,NA,,[3016000],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-14.04749868,oral swab
20,2,20,Phenylobacterium,,bacteria,FALSE,40.1437,2808,3,NA,NA,92.8783,791.333,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[284016],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-17.00559504,oral swab
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,5398,377583,478,NA,NA,89.087,530.525,10^-223.263,NA,NA,NA,NA,NA,NA,NA,,"[2960088, 2944657, 2913378, 2911161, 2911156, 2873946, 2852115, 2832643, 2827978, 2827961, 2827830, 2827768, 2826486, 2826392, 2825448, 2797424, 2797423, 2796499, 2785444, 2591344, 2558703, 2558649, 2558647, 2558646, 2558641, 2558636, 2558631, 2558625, 2558618, 2558617, 2558616, 2548111, 2548108, 2100421, 2026720, 1916203, 1916197, 1916163, 1913989, 1898207, 1869227, 1697784, 1511800, 1436272, 1425163, 1416334, 1156560, 1147043, 888464, 764346, 710995, 410823, 358574, 175245, 155900, 100272, 77133, 38018, 12402]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-119.3170096,oral swab
-200010841,2,-200010841,non-genus-specific reads in family Microviridae,,viruses,FALSE,56.0983,3924,4,NA,NA,91.4291,579.75,10^-219.567,NA,NA,NA,NA,NA,NA,NA,,[2202644],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-2.680494489,oral swab
-200041294,2,-200041294,non-genus-specific reads in family Nitrobacteraceae,,bacteria,FALSE,16.2548,1137,2,NA,NA,86.335,267,10^-119.78,NA,NA,NA,NA,NA,NA,NA,,[2072420],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-8.715911172,oral swab
-200041297,2,-200041297,non-genus-specific reads in family Sphingomonadaceae,,bacteria,FALSE,6.7621,473,1,NA,NA,95.298,319,10^-184.883,NA,NA,NA,NA,NA,NA,NA,,[1930536],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-24.91861418,oral swab
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,23.1313,1618,2,NA,NA,95.5485,662,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1898203],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,-2.142642537,oral swab
-200216572,2,-200216572,non-genus-specific reads in family Oscillospiraceae,,bacteria,FALSE,17.6272,1233,2,NA,NA,89.4265,435,10^-221.803,NA,NA,NA,NA,NA,NA,NA,,[2485925],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,18.6272,oral swab
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,338.82,23700,26,NA,NA,94.8519,712.231,10^-257.201,NA,NA,NA,NA,NA,NA,NA,,[143393],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,339.82,oral swab
-200563835,2,-200563835,non-genus-specific reads in family Chitinophagaceae,,bacteria,FALSE,14.0818,985,1,NA,NA,93.822,777,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[866510],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,15.0818,oral swab
-200687329,2,-200687329,non-genus-specific reads in family Anelloviridae,,viruses,FALSE,440.48,30811,35,NA,NA,89.7173,678.857,10^-278.383,NA,NA,NA,NA,NA,NA,NA,,"[2055263, 432261, 68887]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,11.29201092,oral swab
-200990719,2,-200990719,non-genus-specific reads in family Christensenellaceae,,bacteria,FALSE,11.2654,788,1,NA,NA,89.13,184,10^-85.6255,NA,NA,NA,NA,NA,NA,NA,,[2054177],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,12.2654,oral swab
-201131492,2,-201131492,non-genus-specific reads in family Aspergillaceae,,eukaryota,FALSE,6.56196,459,1,NA,NA,89.619,289,10^-143.755,NA,NA,NA,NA,NA,NA,NA,,[246267],0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,7.56196,oral swab
-202560065,2,-202560065,non-genus-specific reads in family Herelleviridae,,viruses,FALSE,95.4128,6674,9,NA,NA,92.2119,453.778,10^-212.981,NA,NA,NA,NA,NA,NA,NA,,"[2831613, 2490451]",0,RDC_INC_PAN_si_013_775895_taxon_report,PAN013,Standard SISPA,,,0.283481377,oral swab
2976759,2,2976759,Capillimicrobium,,bacteria,FALSE,7.84133,600,1,NA,NA,92.922,438,10^-244.444,NA,NA,NA,NA,NA,NA,NA,,[2884022],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,8.84133,oral swab
2974257,2,2974257,Hoylesella,,bacteria,FALSE,96.6313,7394,9,NA,NA,91.1949,489.111,10^-206.683,NA,NA,NA,NA,NA,NA,NA,,"[76123, 28127]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,97.6313,oral swab
2974251,2,2974251,Segatella,,bacteria,FALSE,160.839,12307,17,NA,NA,90.0975,510.588,10^-202.794,NA,NA,NA,NA,NA,NA,NA,,"[228604, 28135]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,4.575199592,oral swab
2919589,2,2919589,Vaginimicrobium,,bacteria,FALSE,23.4978,1798,3,NA,NA,89.423,392.667,10^-199.68,NA,NA,NA,NA,NA,NA,NA,,[1871034],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,24.4978,oral swab
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,17.8782,1368,2,NA,NA,95.838,522.5,10^-237.711,NA,NA,NA,NA,NA,NA,NA,,"[2841264, 2841263]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,18.8782,oral swab
2901164,2,2901164,Stutzerimonas,,bacteria,FALSE,37.6514,2881,4,NA,NA,96.638,567.5,10^-263.577,NA,NA,NA,NA,NA,NA,NA,,"[2968968, 316]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-39.48498309,oral swab
2895509,2,2895509,Metamycoplasma,,bacteria,FALSE,9.73631,745,1,NA,NA,95.736,516,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[2121],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,10.73631,oral swab
2886573,2,2886573,Citreicoccus,,bacteria,FALSE,11.8535,907,2,NA,NA,92.636,285,10^-153.368,NA,NA,NA,NA,NA,NA,NA,,[2849499],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,12.8535,oral swab
2805645,2,2805645,Pedococcus,,bacteria,FALSE,10.3767,794,1,NA,NA,94.453,649,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[443156],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-17.75310334,oral swab
2803850,2,2803850,Mammaliicoccus,,bacteria,FALSE,8.46863,648,1,NA,NA,93.75,400,10^-226.642,NA,NA,NA,NA,NA,NA,NA,,[1296],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,9.46863,oral swab
2801844,2,2801844,Arachnia,,bacteria,FALSE,17.7867,1361,2,NA,NA,93.2372,517.5,10^-99.1122,NA,NA,NA,NA,NA,NA,NA,,[1547448],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,18.7867,oral swab
2767887,2,2767887,Ligilactobacillus,,bacteria,FALSE,8.71694,667,1,NA,NA,94.526,475,10^-276.659,NA,NA,NA,NA,NA,NA,NA,,[1624],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-8.180679938,oral swab
2767885,2,2767885,Latilactobacillus,,bacteria,FALSE,19.4334,1487,2,NA,NA,98.9105,370.5,10^-235.255,NA,NA,NA,NA,NA,NA,NA,,"[28038, 1599]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,20.4334,oral swab
2767842,2,2767842,Lactiplantibacillus,,bacteria,FALSE,11.0955,849,1,NA,NA,93.6671,679,10^-168.093,NA,NA,NA,NA,NA,NA,NA,,[1590],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-3.675451502,oral swab
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,236.677,18110,24,NA,NA,91.1241,577.875,10^-233.511,NA,NA,NA,NA,NA,NA,NA,,"[3022127, 1382]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,237.677,oral swab
2759736,2,2759736,Lacticaseibacillus,,bacteria,FALSE,11.958,915,2,NA,NA,95.452,283,10^-160.314,NA,NA,NA,NA,NA,NA,NA,,[1597],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-6.109347297,oral swab
2755140,2,2755140,Pseudoleptotrichia,,bacteria,FALSE,11.6052,888,1,NA,NA,80.885,633,10^-254.577,NA,NA,NA,NA,NA,NA,NA,,[157692],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,12.6052,oral swab
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,269.572,20627,24,NA,NA,89.429,605.292,10^-195.292,NA,NA,NA,NA,NA,NA,NA,,"[2742601, 1633, 1632, 1613, 1598]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-20.90043266,oral swab
2571159,2,2571159,Mycetohabitans,,bacteria,FALSE,12.6637,969,1,NA,NA,86.25,560,10^-264.923,NA,NA,NA,NA,NA,NA,NA,,[2571162],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,13.6637,oral swab
2529408,2,2529408,Schaalia,,bacteria,FALSE,597.039,45684,61,NA,NA,88.7493,508.016,10^-202.152,NA,NA,NA,NA,NA,NA,NA,,"[2709403, 181487, 52773, 1660]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,598.039,oral swab
2490452,2,2490452,Serpentinimonas,,bacteria,FALSE,13.1212,1004,2,NA,NA,92.464,351.5,10^-191.361,NA,NA,NA,NA,NA,NA,NA,,[1458426],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,14.1212,oral swab
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,136.975,10481,14,NA,NA,92.5199,481.071,10^-222.992,NA,NA,NA,NA,NA,NA,NA,,"[2899133, 2572088]",0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,22.94236808,oral swab
2004797,2,2004797,Luteitalea,,bacteria,FALSE,4.67866,358,1,NA,NA,98.895,181,10^-108.277,NA,NA,NA,NA,NA,NA,NA,,[1855912],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-8.238916907,oral swab
1912216,2,1912216,Cutibacterium,,bacteria,FALSE,87.091,6664,7,NA,NA,97.7861,490,10^-222.495,NA,NA,NA,NA,NA,NA,NA,,[1747],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-180.2329952,oral swab
1860196,2,1860196,Pseudobacter,,bacteria,FALSE,8.95218,685,1,NA,NA,92.015,526,10^-289.653,NA,NA,NA,NA,NA,NA,NA,,[2045420],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,9.95218,oral swab
1847725,2,1847725,Lawsonella,,bacteria,FALSE,38.2265,2925,3,NA,NA,94.6049,835.667,10^-275.724,NA,NA,NA,NA,NA,NA,NA,,[1528099],0,RDC_INC_PAN_si_015_775888_taxon_report,PAN015,Standard SISPA,,,-20.12620197,oral swab
